term,lev,time,estimate,r.squared,adj.r.squared
full,700,1993-11-01T00:00:00Z,-0.589869513121293,0.038404740894228,0.038174363496263
sym,700,1993-11-01T00:00:00Z,-0.37063929871501,0.0187978574461075,0.018562782663512
asym,700,1993-11-01T00:00:00Z,-0.219230214406283,0.0274319116252432,0.0271989053750336
full,50,1993-11-01T00:00:00Z,-0.495588059253579,0.0247379017639645,0.0245042500873387
sym,50,1993-11-01T00:00:00Z,0.206477556118287,0.00519336590184794,0.00495503177772283
asym,50,1993-11-01T00:00:00Z,-0.702065615371869,0.286689828797749,0.286518935129516
full,700,1993-11-02T00:00:00Z,-0.0423374018926894,0.000223911854059788,-1.56128436272773e-05
sym,700,1993-11-02T00:00:00Z,-0.148245078741177,0.00340346847629125,0.00316470553150838
asym,700,1993-11-02T00:00:00Z,0.105907676848488,0.00724545861880888,0.00700761613165479
full,50,1993-11-02T00:00:00Z,-0.794318344877786,0.0538567820004978,0.0536301065769235
sym,50,1993-11-02T00:00:00Z,0.217107030039873,0.00486609983051944,0.00462768730053143
asym,50,1993-11-02T00:00:00Z,-1.01142537491766,0.504260082811204,0.504141314263722
full,700,1993-11-03T00:00:00Z,0.219345840238019,0.0065534788752466,0.00631547060473281
sym,700,1993-11-03T00:00:00Z,0.032162040764911,0.000174675814621494,-6.48606789543926e-05
asym,700,1993-11-03T00:00:00Z,0.187183799473109,0.0246792486066602,0.0244455828780081
full,50,1993-11-03T00:00:00Z,-0.994391741361153,0.0738461151745016,0.0736242287622291
sym,50,1993-11-03T00:00:00Z,0.0982049768552342,0.000871087251864244,0.000631717603385984
asym,50,1993-11-03T00:00:00Z,-1.09259671821639,0.514835048753519,0.514718813738845
full,700,1993-11-04T00:00:00Z,0.363604552707993,0.0184059104329978,0.0181707417483865
sym,700,1993-11-04T00:00:00Z,0.0232239101252166,9.30897462585456e-05,-0.000146466293572178
asym,700,1993-11-04T00:00:00Z,0.340380642582777,0.0834085756333695,0.0831889801795203
full,50,1993-11-04T00:00:00Z,-0.912278352670714,0.0562968735462924,0.0560707827158051
sym,50,1993-11-04T00:00:00Z,0.220438244797296,0.00397544228906954,0.00373681637682455
asym,50,1993-11-04T00:00:00Z,-1.13271659746801,0.501196179363576,0.501076676771186
full,700,1993-11-05T00:00:00Z,0.365888526232272,0.017707146925789,0.0174718108325753
sym,700,1993-11-05T00:00:00Z,-0.100637163430571,0.00166073472412387,0.001421554258078
asym,700,1993-11-05T00:00:00Z,0.466525689662845,0.14886220719217,0.148658293010856
full,50,1993-11-05T00:00:00Z,-0.6108504144238,0.0269372373536523,0.0267041125902008
sym,50,1993-11-05T00:00:00Z,0.490435184373683,0.0210004486509741,0.0207659015615277
asym,50,1993-11-05T00:00:00Z,-1.10128559879749,0.505613793477638,0.505495349249913
