term,lev,time,estimate,r.squared,adj.r.squared
full,700,1960-11-01T00:00:00Z,0.115344893868163,0.0020064872419433,0.00176738961071232
sym,700,1960-11-01T00:00:00Z,-0.352625524677643,0.0232487511307222,0.0230147426858566
asym,700,1960-11-01T00:00:00Z,0.467970418545807,0.17078855937237,0.17058989827016
full,50,1960-11-01T00:00:00Z,-1.98442173847065,0.234670572848563,0.234487216493232
sym,50,1960-11-01T00:00:00Z,-2.12505195763475,0.325470637591743,0.325309034965387
asym,50,1960-11-01T00:00:00Z,0.140630219164167,0.00680587039628045,0.00656792259330874
full,700,1960-11-02T00:00:00Z,-0.143658443646145,0.00295594921855613,0.00271707905785146
sym,700,1960-11-02T00:00:00Z,-0.507196227399111,0.0456792712221079,0.0454506366440587
asym,700,1960-11-02T00:00:00Z,0.363537783752967,0.097884985962497,0.0976688587430342
full,50,1960-11-02T00:00:00Z,-2.26254996365459,0.235023359543412,0.234840087708132
sym,50,1960-11-02T00:00:00Z,-2.45349917550363,0.334247780994982,0.334088281182091
asym,50,1960-11-02T00:00:00Z,0.190949211849113,0.00966687491605778,0.00942961254780561
full,700,1960-11-03T00:00:00Z,-0.569313784850169,0.0394649452246024,0.0392348218286333
sym,700,1960-11-03T00:00:00Z,-0.600319505734378,0.0544008264581622,0.054174281375857
asym,700,1960-11-03T00:00:00Z,0.0310057208842092,0.000605304760134318,0.000365871435927478
full,50,1960-11-03T00:00:00Z,-2.05940197675299,0.231185853819415,0.231001662600876
sym,50,1960-11-03T00:00:00Z,-2.03448871966279,0.272879936332894,0.27270573411352
asym,50,1960-11-03T00:00:00Z,-0.0249132570901365,0.000195378023049031,-4.41535107260638e-05
full,700,1960-11-04T00:00:00Z,-0.693087941265444,0.0613443873976809,0.061119505842194
sym,700,1960-11-04T00:00:00Z,-0.57506666665375,0.0523560676764786,0.0521290327142545
asym,700,1960-11-04T00:00:00Z,-0.118021274611693,0.00919816227417858,0.00896078761252894
full,50,1960-11-04T00:00:00Z,-2.11863094753792,0.310850705942616,0.310685600697274
sym,50,1960-11-04T00:00:00Z,-1.82149083862864,0.277892767371034,0.27771976611741
asym,50,1960-11-04T00:00:00Z,-0.297140108909223,0.0353101429992292,0.0350790242026311
full,700,1960-11-05T00:00:00Z,-0.304817785993442,0.0122054280947941,0.0119687739089041
sym,700,1960-11-05T00:00:00Z,-0.335951615507887,0.0183805438925577,0.0181453691306728
asym,700,1960-11-05T00:00:00Z,0.031133829514446,0.000658445465870905,0.000419024873026252
full,50,1960-11-05T00:00:00Z,-2.34268286018633,0.471647225055776,0.471520643173902
sym,50,1960-11-05T00:00:00Z,-1.78602081688178,0.331547183745625,0.331387036928123
asym,50,1960-11-05T00:00:00Z,-0.556662043304488,0.153783304183006,0.15358056898995
full,700,1960-11-06T00:00:00Z,-0.0252781128849384,0.000129965899318019,-0.0001095813057852
sym,700,1960-11-06T00:00:00Z,-0.115732492713881,0.00337740557354427,0.00313863638465428
asym,700,1960-11-06T00:00:00Z,0.0904543798289433,0.00860560953468958,0.00836809291023699
full,50,1960-11-06T00:00:00Z,-2.43753113098474,0.579030400528603,0.57892954532988
sym,50,1960-11-06T00:00:00Z,-1.82847897014229,0.394060578242553,0.393915408280465
asym,50,1960-11-06T00:00:00Z,-0.609052160842399,0.208759229993849,0.208569665841955
full,700,1960-11-07T00:00:00Z,0.283681023401548,0.0172215751975111,0.0169861227718277
sym,700,1960-11-07T00:00:00Z,0.0991478569690274,0.00260802318683107,0.00236906967058448
asym,700,1960-11-07T00:00:00Z,0.18453316643252,0.0376828279819459,0.0374522776292823
full,50,1960-11-07T00:00:00Z,-2.32309068057865,0.556529348240666,0.556423102277139
sym,50,1960-11-07T00:00:00Z,-1.88278680085348,0.442119900292964,0.441986244303576
asym,50,1960-11-07T00:00:00Z,-0.440303879725118,0.11545066973147,0.115238750869403
full,700,1960-11-08T00:00:00Z,0.548857633079442,0.0580232611277458,0.0577975839023331
sym,700,1960-11-08T00:00:00Z,0.480225400498245,0.0550687799605654,0.054842394905453
asym,700,1960-11-08T00:00:00Z,0.0686322325811987,0.00469160335413466,0.0044531490185703
