term,lev,time,estimate,r.squared,adj.r.squared
full,700,1993-04-01T00:00:00Z,-1.51921774571834,0.185359803227134,0.185164633079369
sym,700,1993-04-01T00:00:00Z,-1.07299244282921,0.114630798995513,0.114418683710174
asym,700,1993-04-01T00:00:00Z,-0.446225302889132,0.0826925175407482,0.0824727505348884
full,50,1993-04-01T00:00:00Z,-0.677536421432555,0.201315356046255,0.201124008503382
sym,50,1993-04-01T00:00:00Z,-0.402563435323398,0.0859532474359002,0.0857342616303026
asym,50,1993-04-01T00:00:00Z,-0.274972986109143,0.191481736466486,0.191288033001337
full,700,1993-04-02T00:00:00Z,-0.220035895946164,0.00548667906038403,0.00524841520773922
sym,700,1993-04-02T00:00:00Z,-0.215846720342025,0.00654554595488721,0.00630753578381738
asym,700,1993-04-02T00:00:00Z,-0.00418917560413901,1.02839968344481e-05,-0.000229291881460592
full,50,1993-04-02T00:00:00Z,-0.535099519840539,0.14098946881611,0.140783668497187
sym,50,1993-04-02T00:00:00Z,-0.206609991149055,0.0254215611288122,0.0251880732421637
asym,50,1993-04-02T00:00:00Z,-0.328489528691476,0.306828924382113,0.306662855605012
full,700,1993-04-03T00:00:00Z,0.593762330339736,0.0354753651732858,0.0352442859603421
sym,700,1993-04-03T00:00:00Z,0.180549060287166,0.00406653523033673,0.00382793114198743
asym,700,1993-04-03T00:00:00Z,0.413213270052571,0.0888448850101178,0.0886265919782563
full,50,1993-04-03T00:00:00Z,-0.368348015596409,0.0823229883951364,0.0821031328580965
sym,50,1993-04-03T00:00:00Z,-0.0832365850303569,0.00508411064120007,0.00484575034188073
asym,50,1993-04-03T00:00:00Z,-0.285111430566049,0.284819291918898,0.284647950110541
full,700,1993-04-04T00:00:00Z,0.910903558354777,0.0785069704452762,0.0782862006729823
sym,700,1993-04-04T00:00:00Z,0.381905895859794,0.0171083698399963,0.0168728902927611
asym,700,1993-04-04T00:00:00Z,0.528997662494988,0.136915698018453,0.136708921712276
full,50,1993-04-04T00:00:00Z,-0.313579628824309,0.0481066137596052,0.0478785607202568
sym,50,1993-04-04T00:00:00Z,-0.0417252572878149,0.00103012322303075,0.000790791676126723
asym,50,1993-04-04T00:00:00Z,-0.271854371536491,0.208793720101084,0.208604164212273
full,700,1993-04-05T00:00:00Z,0.726369208733964,0.0567985642802366,0.0565725936439836
sym,700,1993-04-05T00:00:00Z,0.296144038758339,0.0117047186482325,0.0114679445032033
asym,700,1993-04-05T00:00:00Z,0.430225169975628,0.103037770644916,0.102822877921065
full,50,1993-04-05T00:00:00Z,-0.173353483268321,0.0138919242638488,0.0136556741259148
sym,50,1993-04-05T00:00:00Z,0.0410731348285578,0.000943180884722561,0.000703828508317517
asym,50,1993-04-05T00:00:00Z,-0.214426618096879,0.122741192849245,0.12253102063862
full,700,1993-04-06T00:00:00Z,0.16144468979405,0.00367703093506466,0.00343833352992218
sym,700,1993-04-06T00:00:00Z,0.0115507879556822,2.33348739518968e-05,-0.000216237877635583
asym,700,1993-04-06T00:00:00Z,0.149893901838368,0.0163907943359224,0.0161551428731375
full,50,1993-04-06T00:00:00Z,-0.035106642783958,0.000729201358344533,0.000489797717079132
sym,50,1993-04-06T00:00:00Z,0.11327793219094,0.00918208948104715,0.00894471096870431
asym,50,1993-04-06T00:00:00Z,-0.1483845749749,0.0752284421294409,0.0750068868927685
full,700,1993-04-07T00:00:00Z,-0.37080236159491,0.0187842467377842,0.0185491686943577
sym,700,1993-04-07T00:00:00Z,-0.452602955102283,0.0346957319906719,0.0344644659945029
asym,700,1993-04-07T00:00:00Z,0.0818005935073713,0.00472720055991871,0.00448875475267385
full,50,1993-04-07T00:00:00Z,-0.00625682613785019,3.46681238293511e-05,-0.000204901912556954
sym,50,1993-04-07T00:00:00Z,0.0517793029410135,0.00287155137713657,0.00263266099653692
asym,50,1993-04-07T00:00:00Z,-0.0580361290788656,0.0172248213587871,0.0169893697108137
full,700,1993-04-08T00:00:00Z,-0.43521379777661,0.0198675317845508,0.0196327132727598
sym,700,1993-04-08T00:00:00Z,-0.470914784953231,0.0288373759856974,0.0286047064543091
asym,700,1993-04-08T00:00:00Z,0.0357009871766218,0.00069132358463242,0.0004519108686728
full,50,1993-04-08T00:00:00Z,-0.0861254032318081,0.00535667937837936,0.00511838438062617
sym,50,1993-04-08T00:00:00Z,-0.0674916169370478,0.00397845828651866,0.00373983309684134
asym,50,1993-04-08T00:00:00Z,-0.0186337862947588,0.0014480082047037,0.00120877677399089
full,700,1993-04-09T00:00:00Z,-0.165964042823767,0.00298423835504291,0.00274537497180272
sym,700,1993-04-09T00:00:00Z,-0.159862819656033,0.00343267681756754,0.00319392087047055
asym,700,1993-04-09T00:00:00Z,-0.00610122316773368,2.08555494402018e-05,-0.000218717796139911
full,50,1993-04-09T00:00:00Z,-0.206846867485286,0.0188997370302791,0.0186646866558254
sym,50,1993-04-09T00:00:00Z,-0.0425507688368294,0.000967285583593713,0.000727938982152288
asym,50,1993-04-09T00:00:00Z,-0.164296098648454,0.0688569928957699,0.0686339111978532
full,700,1993-04-10T00:00:00Z,0.0400860053490391,0.000186242516408197,-5.32912060364765e-05
sym,700,1993-04-10T00:00:00Z,-0.0850578173148787,0.0010395711571386,0.000800241873755048
asym,700,1993-04-10T00:00:00Z,0.125143822663918,0.00938629981392147,0.00914897022595163
full,50,1993-04-10T00:00:00Z,-0.271176371821169,0.0284296293241711,0.0281968621055138
sym,50,1993-04-10T00:00:00Z,0.032998769717229,0.000509149157569389,0.000269692796562526
asym,50,1993-04-10T00:00:00Z,-0.304175141538396,0.206562094652433,0.206372004114496
full,700,1993-04-11T00:00:00Z,0.165716152161053,0.003700709681557,0.00346201794932921
