term,lev,time,estimate,r.squared,adj.r.squared
full,700,1965-01-01T00:00:00Z,-0.325353418007078,0.0122576882694341,0.01202104660395
sym,700,1965-01-01T00:00:00Z,-0.704989394195503,0.0713502460440142,0.0711277616755532
asym,700,1965-01-01T00:00:00Z,0.379635976188425,0.0863008088457598,0.0860819063083486
full,50,1965-01-01T00:00:00Z,-1.05884016376157,0.716285930245825,0.716217958499358
sym,50,1965-01-01T00:00:00Z,-1.0220021698193,0.807070122430569,0.807023900610356
asym,50,1965-01-01T00:00:00Z,-0.0368379939422376,0.00500671923057139,0.00476834038994622
full,700,1965-01-02T00:00:00Z,-0.0240278491882214,7.1649853179423e-05,-0.000167911323185388
sym,700,1965-01-02T00:00:00Z,-0.417840045595004,0.0268619856725257,0.0266288428804012
asym,700,1965-01-02T00:00:00Z,0.393812196406782,0.0995282004928469,0.0993124669519971
full,50,1965-01-02T00:00:00Z,-1.15536359642454,0.745864621815763,0.745803736483184
sym,50,1965-01-02T00:00:00Z,-1.04653118700191,0.740131734634433,0.740069475826248
asym,50,1965-01-02T00:00:00Z,-0.108832409422596,0.0382186042742928,0.0379881822820251
full,700,1965-01-03T00:00:00Z,0.417718301245029,0.0208909171395659,0.0206563438087417
sym,700,1965-01-03T00:00:00Z,-0.042466441893519,0.000267679265576248,2.81650536130273e-05
asym,700,1965-01-03T00:00:00Z,0.460184743138548,0.131110432483078,0.130902265361009
full,50,1965-01-03T00:00:00Z,-1.16745405697208,0.728248457339197,0.728183351555138
sym,50,1965-01-03T00:00:00Z,-1.00910110453539,0.6580385942543,0.657956667707643
asym,50,1965-01-03T00:00:00Z,-0.158352952436654,0.0773727426665882,0.0771517011578835
full,700,1965-01-04T00:00:00Z,0.303386545637606,0.0112192401623906,0.0109823497072307
sym,700,1965-01-04T00:00:00Z,-0.00186043475232259,5.23036720490033e-07,-0.000239055180089043
asym,700,1965-01-04T00:00:00Z,0.305246980389929,0.058729442883949,0.0585039348443908
full,50,1965-01-04T00:00:00Z,-0.982920873841741,0.538748136966311,0.538637631009667
sym,50,1965-01-04T00:00:00Z,-0.906938703205873,0.554736271682031,0.554629596136196
asym,50,1965-01-04T00:00:00Z,-0.0759821706358405,0.0185912137142493,0.018356089424291
full,700,1965-01-05T00:00:00Z,-0.000737585928627219,6.69441960754469e-08,-0.000239511381883384
sym,700,1965-01-05T00:00:00Z,-0.152197041411531,0.00353372368898131,0.0032949919505264
asym,700,1965-01-05T00:00:00Z,0.151459455482904,0.0145969723290025,0.0143608911053151
full,50,1965-01-05T00:00:00Z,-0.820235956612915,0.336545590162897,0.336386640855317
sym,50,1965-01-05T00:00:00Z,-0.881652421293473,0.470265515660715,0.470138602751194
asym,50,1965-01-05T00:00:00Z,0.0614164646805828,0.0108961132886871,0.0106591454193266
full,700,1965-01-06T00:00:00Z,-0.486256203152653,0.0286246964525142,0.028391975967716
sym,700,1965-01-06T00:00:00Z,-0.479584374681047,0.034520184897014,0.0342888768435634
asym,700,1965-01-06T00:00:00Z,-0.00667182847160484,2.78665139702428e-05,-0.00021170515193436
full,50,1965-01-06T00:00:00Z,-0.73082763047386,0.287788572480326,0.287617942047284
sym,50,1965-01-06T00:00:00Z,-0.860783759758657,0.482851721777811,0.482727824250685
asym,50,1965-01-06T00:00:00Z,0.129956129284821,0.0525500155508448,0.0523230270543309
full,700,1965-01-07T00:00:00Z,-0.207176202000564,0.00526451622861213,0.00502619915056424
sym,700,1965-01-07T00:00:00Z,-0.324396227004172,0.0160015777405798,0.0157658330299283
asym,700,1965-01-07T00:00:00Z,0.117220025003608,0.00871494541616191,0.00847745498621855
full,50,1965-01-07T00:00:00Z,-0.678108462367828,0.337277421246082,0.33711864726938
sym,50,1965-01-07T00:00:00Z,-0.764381001240039,0.518311369547826,0.518195967384326
asym,50,1965-01-07T00:00:00Z,0.0862725388722349,0.0315260662515462,0.0312940408721144
full,700,1965-01-08T00:00:00Z,0.309356472777143,0.0122109590916307,0.0119743062308478
sym,700,1965-01-08T00:00:00Z,-0.0282150066830449,0.000125928537398567,-0.000113619634969142
asym,700,1965-01-08T00:00:00Z,0.337571479460188,0.075187418412083,0.0749658533470164
full,50,1965-01-08T00:00:00Z,-0.680115196495458,0.338730028367734,0.338571602404238
sym,50,1965-01-08T00:00:00Z,-0.793503920709673,0.557659264553577,0.557553289293527
asym,50,1965-01-08T00:00:00Z,0.113388724214237,0.0543706048462417,0.0541440525234929
full,700,1965-01-09T00:00:00Z,0.428958768401229,0.0259546516138924,0.0257212914441785
sym,700,1965-01-09T00:00:00Z,0.127189940704961,0.0028289294495718,0.00259002885768145
asym,700,1965-01-09T00:00:00Z,0.301768827696269,0.0664224932652981,0.0661988283139962
full,50,1965-01-09T00:00:00Z,-0.623526544327313,0.340783883184534,0.34062594928017
sym,50,1965-01-09T00:00:00Z,-0.697109468834634,0.515173060178013,0.515056906143557
asym,50,1965-01-09T00:00:00Z,0.0735829245073389,0.0274068377595645,0.0271738255021997
full,700,1965-01-10T00:00:00Z,0.0481627366814967,0.000299319548700883,5.98129170642503e-05
sym,700,1965-01-10T00:00:00Z,-0.247900972301695,0.00983109091287315,0.0095938678872175
asym,700,1965-01-10T00:00:00Z,0.296063708983193,0.058487820490355,0.0582622545633041
full,50,1965-01-10T00:00:00Z,-0.607567197835197,0.342627502378859,0.342470010165725
sym,50,1965-01-10T00:00:00Z,-0.611788197906593,0.420162994519089,0.420024078130618
asym,50,1965-01-10T00:00:00Z,0.00422100007141564,9.54992559827339e-05,-0.000144056206581755
full,700,1965-01-11T00:00:00Z,-0.507202376281795,0.0339325157652444,0.0337010669189973
sym,700,1965-01-11T00:00:00Z,-0.659463298003836,0.0711159872591541,0.0708934467673619
asym,700,1965-01-11T00:00:00Z,0.152260921722041,0.0158129437849539,0.015577153881692
full,50,1965-01-11T00:00:00Z,-0.63171989507458,0.284274473858818,0.284103001523854
sym,50,1965-01-11T00:00:00Z,-0.644881748825782,0.358286920276848,0.358133179721093
asym,50,1965-01-11T00:00:00Z,0.0131618537512238,0.000712620911919593,0.000473213298338382
full,700,1965-01-12T00:00:00Z,-0.630806234606026,0.0483208253080287,0.0480928235891279
sym,700,1965-01-12T00:00:00Z,-0.788133098860267,0.0935134339986118,0.093296259449977
asym,700,1965-01-12T00:00:00Z,0.157326864254239,0.0155428437155788,0.0153069891021901
full,50,1965-01-12T00:00:00Z,-0.640466445589622,0.274508013883323,0.274334201716069
sym,50,1965-01-12T00:00:00Z,-0.656692892042989,0.34903495461307,0.348878997486719
asym,50,1965-01-12T00:00:00Z,0.0162264464533874,0.00101752430505275,0.00077818973972088
full,700,1965-01-13T00:00:00Z,-0.880457943139276,0.0946279338852331,0.0944110263466334
sym,700,1965-01-13T00:00:00Z,-0.879721593547265,0.117118395309099,0.116906875997961
asym,700,1965-01-13T00:00:00Z,-0.000736349592011416,3.42257161944914e-07,-0.000239236002958387
full,50,1965-01-13T00:00:00Z,-0.651662805840393,0.352787552425991,0.352632494340803
sym,50,1965-01-13T00:00:00Z,-0.674879758232501,0.457617071121423,0.45748712791853
asym,50,1965-01-13T00:00:00Z,0.0232169523921304,0.00258591051841084,0.00234695170444788
full,700,1965-01-14T00:00:00Z,-0.833944892022022,0.092548074520576,0.092330668692718
sym,700,1965-01-14T00:00:00Z,-0.812730500923817,0.108972843104239,0.108759372295208
asym,700,1965-01-14T00:00:00Z,-0.0212143910982053,0.000309696388889447,7.0192243318945e-05
full,50,1965-01-14T00:00:00Z,-0.723869472300195,0.513839896541528,0.513723423109938
sym,50,1965-01-14T00:00:00Z,-0.672336350674388,0.53612061917584,0.53600948372284
asym,50,1965-01-14T00:00:00Z,-0.0515331216257875,0.0150388935622908,0.0148029182133599
full,700,1965-01-15T00:00:00Z,-0.37288616604125,0.0188614422294592,0.0186263826804006
sym,700,1965-01-15T00:00:00Z,-0.641721016445276,0.0692543987162466,0.0690314122281575
asym,700,1965-01-15T00:00:00Z,0.268834850404025,0.0506962467628888,0.050468814143522
full,50,1965-01-15T00:00:00Z,-0.708733760657233,0.512343751442773,0.51222691956722
sym,50,1965-01-15T00:00:00Z,-0.651539057796213,0.523670536724419,0.523556418501306
asym,50,1965-01-15T00:00:00Z,-0.0571947028609968,0.0192682602658019,0.019033298181534
full,700,1965-01-16T00:00:00Z,0.0495580324383841,0.000380350598505941,0.000140863380153955
sym,700,1965-01-16T00:00:00Z,-0.368522130133063,0.0260744778978695,0.025841146435938
asym,700,1965-01-16T00:00:00Z,0.418080162571448,0.139977242211535,0.13977119938504
full,50,1965-01-16T00:00:00Z,-0.57242000609107,0.433565045769106,0.433429340221854
sym,50,1965-01-16T00:00:00Z,-0.557037643392957,0.496564617218011,0.49644400500364
asym,50,1965-01-16T00:00:00Z,-0.015382362698094,0.00180803333896396,0.00156888816247602
full,700,1965-01-17T00:00:00Z,0.487804003277333,0.0417769318097113,0.0415473623156552
sym,700,1965-01-17T00:00:00Z,-0.0769597884504112,0.00128915766208948,0.00104988817422702
asym,700,1965-01-17T00:00:00Z,0.564763791727744,0.289575509629955,0.289405307308352
full,50,1965-01-17T00:00:00Z,-0.410440142052819,0.270237146271308,0.270062310896672
sym,50,1965-01-17T00:00:00Z,-0.386850188465661,0.29034412323687,0.29017410505844
asym,50,1965-01-17T00:00:00Z,-0.0235899535871476,0.00515507806279292,0.00491673476573096
full,700,1965-01-18T00:00:00Z,0.510143116438575,0.0491065594268976,0.0488787459528743
sym,700,1965-01-18T00:00:00Z,-0.0584890951559832,0.000800272205265573,0.000560885591035842
asym,700,1965-01-18T00:00:00Z,0.56863221159456,0.315500955133322,0.315336963986972
full,50,1965-01-18T00:00:00Z,-0.362366546687234,0.207559407951675,0.207369556348405
sym,50,1965-01-18T00:00:00Z,-0.292866605407165,0.163971346278347,0.163771051919525
asym,50,1965-01-18T00:00:00Z,-0.0694999412800607,0.0440910853742645,0.0438620703012828
full,700,1965-01-19T00:00:00Z,0.32705454285314,0.0192115118197022,0.0189765361397356
sym,700,1965-01-19T00:00:00Z,-0.088351079214646,0.00173811045040195,0.00149894852190413
asym,700,1965-01-19T00:00:00Z,0.415405622067788,0.160268520561277,0.160067339085609
full,50,1965-01-19T00:00:00Z,-0.360191162427247,0.212284227035461,0.212095507396514
sym,50,1965-01-19T00:00:00Z,-0.335271912378622,0.222447736662492,0.222261451980331
asym,50,1965-01-19T00:00:00Z,-0.0249192500486145,0.0058675559939837,0.005629383391203
full,700,1965-01-20T00:00:00Z,-0.197552242339092,0.00629789624193966,0.00605982673936223
sym,700,1965-01-20T00:00:00Z,-0.472854151295043,0.0447320157634785,0.0445031542435368
asym,700,1965-01-20T00:00:00Z,0.275301908955952,0.0632458942453962,0.0630214682497674
full,50,1965-01-20T00:00:00Z,-0.45393333474611,0.360844157550406,0.360691029653317
sym,50,1965-01-20T00:00:00Z,-0.486075879393423,0.500409669555528,0.500289978532422
asym,50,1965-01-20T00:00:00Z,0.0321425446473268,0.010447965321758,0.0102108900858504
