term,lev,time,estimate,r.squared,adj.r.squared
full,700,2003-05-01T00:00:00Z,0.91043781677287,0.0665395369158313,0.0663159000056529
sym,700,2003-05-01T00:00:00Z,0.427510131018813,0.018188819005837,0.0179535983108217
asym,700,2003-05-01T00:00:00Z,0.482927685754058,0.0968112264273677,0.0965948419583757
full,50,2003-05-01T00:00:00Z,0.456245571303378,0.0610546429289163,0.0608296919569299
sym,50,2003-05-01T00:00:00Z,0.715678767166202,0.181693614372351,0.181497565885137
asym,50,2003-05-01T00:00:00Z,-0.259433195862845,0.114000865590227,0.113788599386487
full,700,2003-05-02T00:00:00Z,0.412355287660844,0.0135656083797803,0.0133292800636279
sym,700,2003-05-02T00:00:00Z,0.0105260896809414,1.09587937650035e-05,-0.000228616922863134
asym,700,2003-05-02T00:00:00Z,0.401829197979903,0.0666133750578372,0.0663897558376785
full,50,2003-05-02T00:00:00Z,0.627316507659022,0.141036800848043,0.14083101186885
sym,50,2003-05-02T00:00:00Z,0.671665230180626,0.195545027597809,0.195352297609213
asym,50,2003-05-02T00:00:00Z,-0.0443487225216223,0.00407058596323495,0.00383198284535358
full,700,2003-05-03T00:00:00Z,-0.353544319339023,0.0106697604882311,0.0104327383896418
sym,700,2003-05-03T00:00:00Z,-0.523263053877431,0.0289760758199892,0.0287434395180773
asym,700,2003-05-03T00:00:00Z,0.16971873453841,0.0127147794426596,0.012478247286321
full,50,2003-05-03T00:00:00Z,0.508940250905863,0.0969268835580267,0.0967105267979783
sym,50,2003-05-03T00:00:00Z,0.413000902839911,0.0771959789765548,0.0769748951190983
asym,50,2003-05-03T00:00:00Z,0.0959393480659414,0.01989023259995,0.0196554195267828
full,700,2003-05-04T00:00:00Z,-0.384026337336023,0.0135418148892068,0.0133054808726494
sym,700,2003-05-04T00:00:00Z,-0.590994776488174,0.0397607547701383,0.0395307022437296
asym,700,2003-05-04T00:00:00Z,0.206968439152152,0.0203397410258929,0.0201050356452092
full,50,2003-05-04T00:00:00Z,0.552576106366918,0.0941140203242961,0.0938969896631375
sym,50,2003-05-04T00:00:00Z,0.319993945620643,0.0381711875694356,0.0379407542171523
