term,lev,time,estimate,r.squared,adj.r.squared
full,700,1976-11-01T00:00:00Z,0.317304914474251,0.0114808606858232,0.0112440329092744
sym,700,1976-11-01T00:00:00Z,0.253923933159077,0.00911508253705873,0.00887768797130328
asym,700,1976-11-01T00:00:00Z,0.0633809813151728,0.00236876013520027,0.00212974929670839
full,50,1976-11-01T00:00:00Z,-0.563269989153537,0.0984620952223596,0.0982461062657766
sym,50,1976-11-01T00:00:00Z,-0.858035500423129,0.276330223296689,0.276156847691345
asym,50,1976-11-01T00:00:00Z,0.294765511269616,0.155712999016384,0.155510726136417
full,700,1976-11-02T00:00:00Z,0.44296944255024,0.0215632769410078,0.0213288646930301
sym,700,1976-11-02T00:00:00Z,0.149756552422184,0.00305542321423935,0.00281657688534953
asym,700,1976-11-02T00:00:00Z,0.293212890128057,0.0488557471393282,0.0486278735761129
full,50,1976-11-02T00:00:00Z,-0.492968854902484,0.102635422049382,0.102420432931521
sym,50,1976-11-02T00:00:00Z,-0.81160855790225,0.336460100972528,0.33630113118359
asym,50,1976-11-02T00:00:00Z,0.318639702999787,0.247624591121873,0.247444338268764
full,700,1976-11-03T00:00:00Z,0.511804936544666,0.032201561574933,0.0319696980295509
sym,700,1976-11-03T00:00:00Z,0.152962731074307,0.00356592112492715,0.00332719710028051
asym,700,1976-11-03T00:00:00Z,0.358842205470358,0.0818572864644909,0.0816373193553545
full,50,1976-11-03T00:00:00Z,-0.434868416963267,0.04928520817541,0.0490574375017577
sym,50,1976-11-03T00:00:00Z,-0.766390505308163,0.185132693062847,0.184937468504405
asym,50,1976-11-03T00:00:00Z,0.331522088344916,0.165409894662701,0.165209944948916
full,700,1976-11-04T00:00:00Z,0.406249986818039,0.0195677265476543,0.0193328362090217
sym,700,1976-11-04T00:00:00Z,-0.00512859678635846,3.86619046421899e-06,-0.000235711225398116
asym,700,1976-11-04T00:00:00Z,0.4113785836044,0.103757458558451,0.103542738256237
full,50,1976-11-04T00:00:00Z,-0.390753822840291,0.0295051763301983,0.0292726667893095
sym,50,1976-11-04T00:00:00Z,-0.789620592891127,0.145717161324099,0.14551249365791
asym,50,1976-11-04T00:00:00Z,0.398866770050859,0.177534655535427,0.177337610651751
full,700,1976-11-05T00:00:00Z,-0.259241163454685,0.00691078491652619,0.00667286224880148
sym,700,1976-11-05T00:00:00Z,-0.562543123896523,0.0403425714460789,0.0401126583103448
asym,700,1976-11-05T00:00:00Z,0.303301960441841,0.0489161429525111,0.0486882838588246
full,50,1976-11-05T00:00:00Z,-0.28665266973243,0.0155442637302127,0.0153084094570288
sym,50,1976-11-05T00:00:00Z,-0.82079214756241,0.154136888221809,0.153934237739831
asym,50,1976-11-05T00:00:00Z,0.534139477830001,0.311675894817451,0.311510987269492
full,700,1976-11-06T00:00:00Z,-0.886291860498283,0.0775221605399766,0.0773011548285583
sym,700,1976-11-06T00:00:00Z,-0.922113493274554,0.104033589460728,0.103818935313498
asym,700,1976-11-06T00:00:00Z,0.0358216327762694,0.000654855408533162,0.000415433955588407
full,50,1976-11-06T00:00:00Z,-0.464862708909027,0.0477701495501993,0.0475420159013135
sym,50,1976-11-06T00:00:00Z,-0.953164861033959,0.242898737449903,0.242717352384606
asym,50,1976-11-06T00:00:00Z,0.488302152124957,0.30438282684909,0.304216172039997
full,700,1976-11-07T00:00:00Z,-1.09533953819818,0.090729316018247,0.0905114744552422
sym,700,1976-11-07T00:00:00Z,-1.04574336021617,0.102525718616079,0.102310703215652
asym,700,1976-11-07T00:00:00Z,-0.0495961779820178,0.000961897608716344,0.000722549716432819
full,50,1976-11-07T00:00:00Z,-1.10023555413063,0.19870219418513,0.198510220585271
sym,50,1976-11-07T00:00:00Z,-1.37566414121956,0.37569738603037,0.375547816645136
asym,50,1976-11-07T00:00:00Z,0.275428587088974,0.0719092943386063,0.0716869439060088
full,700,1976-11-08T00:00:00Z,-1.31526744664966,0.113621038695491,0.113408681493453
sym,700,1976-11-08T00:00:00Z,-1.34025945897044,0.146265148770926,0.14606061239066
asym,700,1976-11-08T00:00:00Z,0.0249920123207854,0.000212136491982262,-2.73910268266953e-05
full,50,1976-11-08T00:00:00Z,-1.81093401767997,0.308803829129655,0.30863823349696
sym,50,1976-11-08T00:00:00Z,-1.8867409454441,0.405400237743654,0.405257784518389
asym,50,1976-11-08T00:00:00Z,0.0758069277641796,0.00312486242232946,0.00288603272957011
full,700,1976-11-09T00:00:00Z,-1.19201409823386,0.0919019533702672,0.0916843927457751
sym,700,1976-11-09T00:00:00Z,-1.21020767623414,0.117439514670646,0.117228072292752
asym,700,1976-11-09T00:00:00Z,0.0181935780002807,0.000110708383688096,-0.00012884343509878
full,50,1976-11-09T00:00:00Z,-2.30131445540134,0.39347559027169,0.393330280159153
sym,50,1976-11-09T00:00:00Z,-2.26281774435688,0.460094501355412,0.459965151691146
asym,50,1976-11-09T00:00:00Z,-0.0384967110443939,0.000635841404812765,0.000396415396524574
full,700,1976-11-10T00:00:00Z,-1.18256468564948,0.0945047687040451,0.0942878316577356
sym,700,1976-11-10T00:00:00Z,-1.1887860826563,0.118397850786064,0.118186638004747
asym,700,1976-11-10T00:00:00Z,0.00622139700681334,1.352577197411e-05,-0.000226049329661748
full,50,1976-11-10T00:00:00Z,-2.767024619227,0.500146255877672,0.500026501746353
sym,50,1976-11-10T00:00:00Z,-2.64683926182537,0.553487909738503,0.553380935112183
asym,50,1976-11-10T00:00:00Z,-0.120185357401564,0.00544891182117158,0.00521063892031415
full,700,1976-11-11T00:00:00Z,-1.01869776014989,0.0756316442718478,0.0754101856336762
sym,700,1976-11-11T00:00:00Z,-0.906434042661949,0.0742365427272083,0.0740147498529216
asym,700,1976-11-11T00:00:00Z,-0.11226371748795,0.00474978548534932,0.00451134508896345
full,50,1976-11-11T00:00:00Z,-3.20662283287206,0.540894379918756,0.54078438815544
sym,50,1976-11-11T00:00:00Z,-2.90811745130804,0.538049980198065,0.537939306978179
asym,50,1976-11-11T00:00:00Z,-0.298505381563917,0.0270680346487503,0.0268349412214979
full,700,1976-11-12T00:00:00Z,-0.73360679940522,0.0439737436439115,0.0437447004583925
sym,700,1976-11-12T00:00:00Z,-0.522732398726133,0.0276794887163269,0.0274465417802263
asym,700,1976-11-12T00:00:00Z,-0.21087440067909,0.018788702274911,0.0185536252989347
full,50,1976-11-12T00:00:00Z,-3.49072145940994,0.583939841170037,0.583840162166963
sym,50,1976-11-12T00:00:00Z,-2.95438296861714,0.50588677329926,0.505768394471589
asym,50,1976-11-12T00:00:00Z,-0.536338490792706,0.0796070137162928,0.079386507490542
full,700,1976-11-13T00:00:00Z,-0.219051733010742,0.00431661349848911,0.00407806932347676
sym,700,1976-11-13T00:00:00Z,-0.105008592473823,0.00122979276838875,0.00099050905798348
asym,700,1976-11-13T00:00:00Z,-0.114043140536918,0.00605020976537862,0.00581208092248575
full,50,1976-11-13T00:00:00Z,-3.53109839531744,0.65331256798978,0.653229509189586
sym,50,1976-11-13T00:00:00Z,-2.95175719646948,0.552134217189236,0.552026918247498
asym,50,1976-11-13T00:00:00Z,-0.579341198847868,0.101556070185911,0.101340822478721
full,700,1976-11-14T00:00:00Z,0.00397588455915759,1.41429454980635e-06,-0.000238163708733863
sym,700,1976-11-14T00:00:00Z,0.0350505712868804,0.000136268357153524,-0.000103277338017183
asym,700,1976-11-14T00:00:00Z,-0.0310746867277235,0.000446753713821524,0.000207282404217746
full,50,1976-11-14T00:00:00Z,-3.41625000224835,0.693263527894172,0.693190040478718
sym,50,1976-11-14T00:00:00Z,-2.97710485898635,0.636750585425116,0.636663558732596
asym,50,1976-11-14T00:00:00Z,-0.439145143261906,0.0661532090955875,0.0659294796296306
full,700,1976-11-15T00:00:00Z,-0.180269444184402,0.0030862718319794,0.00284743289375033
sym,700,1976-11-15T00:00:00Z,-0.118964626845888,0.00166631886753976,0.00142713973933351
asym,700,1976-11-15T00:00:00Z,-0.0613048173385159,0.00184570147328489,0.00160656532126602
full,50,1976-11-15T00:00:00Z,-3.56164462289842,0.69616950864198,0.696096717436575
