term,lev,time,estimate,r.squared,adj.r.squared
full,700,1994-09-01T00:00:00Z,0.0786085699275745,0.000618565835616924,0.000379135688476362
sym,700,1994-09-01T00:00:00Z,0.149358550731696,0.00276846350587934,0.0025295484276584
asym,700,1994-09-01T00:00:00Z,-0.0707499808041211,0.00259108171095579,0.00235212413589847
full,50,1994-09-01T00:00:00Z,0.83526746251361,0.0862473440272337,0.08602842868081
sym,50,1994-09-01T00:00:00Z,0.503965626976569,0.0379733106029652,0.0377428298436462
asym,50,1994-09-01T00:00:00Z,0.331301835537024,0.078357030974981,0.0781362252804374
full,700,1994-09-02T00:00:00Z,-0.185900324436869,0.00304081142155932,0.00280196159200052
sym,700,1994-09-02T00:00:00Z,0.068298768518004,0.000508847237712606,0.000269390804372494
asym,700,1994-09-02T00:00:00Z,-0.254199092954874,0.0294008240587415,0.0291682895173085
full,50,1994-09-02T00:00:00Z,0.67922969363741,0.0712902303285991,0.0710677315816726
sym,50,1994-09-02T00:00:00Z,0.315905897752843,0.0186506591680856,0.0184155491199706
asym,50,1994-09-02T00:00:00Z,0.363323795884557,0.117793157203989,0.117581799551187
full,700,1994-09-03T00:00:00Z,-0.092499137531976,0.000765490142424663,0.000526095195165888
sym,700,1994-09-03T00:00:00Z,0.276197737536783,0.00846129724255795,0.00822374604400567
asym,700,1994-09-03T00:00:00Z,-0.368696875068762,0.0628905607140701,0.062666049588223
full,50,1994-09-03T00:00:00Z,0.631999509721369,0.100182880014981,0.0999673033211659
sym,50,1994-09-03T00:00:00Z,0.348218732813346,0.0367829297870332,0.036552163838252
asym,50,1994-09-03T00:00:00Z,0.283780776908009,0.116643800684969,0.116432167671238
full,700,1994-09-04T00:00:00Z,0.0954854535305148,0.000715125242585324,0.00047571822898751
sym,700,1994-09-04T00:00:00Z,0.539165835523501,0.028267336616468,0.0280345305159927
asym,700,1994-09-04T00:00:00Z,-0.443680381992986,0.0798418235713457,0.0796213736009507
full,50,1994-09-04T00:00:00Z,0.778657370587152,0.159014557382792,0.158813075484704
sym,50,1994-09-04T00:00:00Z,0.626325075915278,0.124430175395101,0.124220407828114
asym,50,1994-09-04T00:00:00Z,0.152332294671854,0.035145015647982,0.0349138572904467
full,700,1994-09-05T00:00:00Z,-0.0183009026071013,2.53794625237891e-05,-0.000214192799224522
sym,700,1994-09-05T00:00:00Z,0.60083629603963,0.0339142489614375,0.03368279573886
asym,700,1994-09-05T00:00:00Z,-0.619137198646733,0.150208155856381,0.150004564135216
full,50,1994-09-05T00:00:00Z,0.631636792356129,0.0553044348565862,0.0550781062592831
sym,50,1994-09-05T00:00:00Z,0.576934894554794,0.0558034129037697,0.0555772038507998
asym,50,1994-09-05T00:00:00Z,0.0547018978013193,0.00239533132090786,0.0021563268482967
full,700,1994-09-06T00:00:00Z,-0.303069796411134,0.00680953946924012,0.00657159254529893
sym,700,1994-09-06T00:00:00Z,0.463623342925554,0.0197558398950238,0.0195209946242751
asym,700,1994-09-06T00:00:00Z,-0.766693139336688,0.225350174513527,0.225164585192615
full,50,1994-09-06T00:00:00Z,0.450432022515149,0.0224131845617074,0.0221789759331884
sym,50,1994-09-06T00:00:00Z,0.399928048184859,0.0213693250460554,0.0211348663314042
asym,50,1994-09-06T00:00:00Z,0.0505039743302801,0.00162716595080348,0.00138797744240649
full,700,1994-09-07T00:00:00Z,0.0204787396200173,3.21566757259806e-05,-0.00020741396234869
sym,700,1994-09-07T00:00:00Z,0.631324005339491,0.0378880092681477,0.0376575080724765
asym,700,1994-09-07T00:00:00Z,-0.610845265719474,0.147948116325512,0.147743983147823
full,50,1994-09-07T00:00:00Z,0.726462206701427,0.0897067570083343,0.0894886704623372
sym,50,1994-09-07T00:00:00Z,0.529847871747759,0.0577143117464354,0.0574885605034422
asym,50,1994-09-07T00:00:00Z,0.196614334953651,0.0379459254000679,0.0377154380798476
full,700,1994-09-08T00:00:00Z,0.666970083833757,0.0348072246146574,0.0345759853297063
sym,700,1994-09-08T00:00:00Z,1.0117289300807,0.0992927426176379,0.0990769526661807
asym,700,1994-09-08T00:00:00Z,-0.34475884624694,0.048091668143464,0.0478636115234696
full,50,1994-09-08T00:00:00Z,0.903235690427964,0.220318742003401,0.22013194726023
sym,50,1994-09-08T00:00:00Z,0.763556730242194,0.190420591209833,0.190226633517262
asym,50,1994-09-08T00:00:00Z,0.139678960185746,0.030426145353193,0.0301938564565359
